Name,HSE,smiles
NCGC00255952-01,0,[P@@](=S)(Oc1c(cc(cc1)Cl)Cl)(OCC)SCCC	
NCGC00255806-01,0,C(=O)(c1c(ccc(c1)Oc1c(cc(cc1)C(F)(F)F)Cl)N(=O)=O)OCC(=O)OCC	
NCGC00183009-01,0,c12c(cccc1)cc([nH]2)C(=O)N[C@@H]1C(=O)N2c3c(C(=N1)c1c(cccc1)F)cccc3CC2	
NCGC00259872-01,0,N(c1ccccc1)Nc1ccccc1	
NCGC00258962-01,0,Nc1c(ccc(c1)N)C	
NCGC00259245-01,0,Nc1c(ccc(c1)N)Cl	
NCGC00259947-01,1,n1(c2c(c3c1ccc(c3)N)cccc2)CC	
NCGC00260421-01,0,c1cc(c(cc1N(=O)=O)N(=O)=O)S(=O)(=O)O	
NCGC00258066-01,0,NC(=O)c1c(cccc1)C(=O)N	
NCGC00256293-01,0,c1(ccccc1N)S(=O)(=O)N(C1CCCCC1)C	
NCGC00256461-01,0,O=N(=O)c1cc(c(cc1)C(=O)O)N	
NCGC00258929-01,0,C(=O)([C@H](C)O)[O-].[Ca+2].[O-]C(=O)[C@H](C)O	
NCGC00258319-01,0,[P+](CCCC)(CCCC)(CCCC)CCCC.[Cl-]	
NCGC00258306-01,0,[n+]1(cn(cc1)CCCCCC)C.[I-]	
NCGC00256372-01,0,c12c(cc(cc1ccc(c2/N=N/c1ccccc1)O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]	
NCGC00255703-01,0,c12c(C(=O)C(=N#N)C=C1)cccc2S(=O)(=O)[O-].[Na+]	
NCGC00258360-01,0,ClC(Cl)Br	
NCGC00259097-01,0,CN=C=S	
NCGC00258362-01,0,C=Cc1ccccc1	
NCGC00259342-01,0,c12CCCCc1cccc2	
NCGC00259002-01,0,c1(sc(nn1)C(C)(C)C)N(C(=O)NC)C	
NCGC00259036-01,0,C([C@H](C)O)OC[C@H](C)O	
NCGC00258939-01,0,N(=O)(=O)c1c(C)cccc1C	
NCGC00258957-01,0,O=C(O)[C@@H](CCCC)CC	
NCGC00258782-01,0,Cl.c1(cc(ccc1N)OC)OC	
NCGC00259366-01,0,O=C(N(C(C)C)C(C)C)SCC(=C(Cl)Cl)Cl	
NCGC00259909-01,0,C(=O)(N(CC)CC)SCc1ccc(cc1)Cl	
NCGC00259388-01,0,OC(=O)c1c(ccc(c1)Oc1ccc(cc1Cl)C(F)(F)F)N(=O)=O	
NCGC00258927-01,0,N(c1c(cccc1CC)C)(C(=O)CCl)[C@H](COC)C	
NCGC00256182-01,0,c1(ccc(cc1Cl)Cl)CCl	
NCGC00259363-01,0,N1([C@H](c2cnccc2)CCC1)C	
NCGC00259817-01,0,O=C(c1ccc(cc1)C(=O)OC)OC	
NCGC00257724-01,0,N(C(=O)N)c1nc2ccccc2[nH]1	
NCGC00258361-01,0,Nc1c(cc(cc1)Cl)N(=O)=O	
NCGC00258374-01,0,O(C)c1cccc(N)c1	
NCGC00091278-03,0,Nc1c(cc(cc1)N)N(=O)=O	
NCGC00254376-01,0,c12c(OC[C@H]([C@H]1O)Cc1cc(ccc1)C(=O)O)ccc(c2)OCc1sc2c(n1)cc(cc2)F	
NCGC00258650-01,0,O=C1c2c(O)cccc2C(=O)c2cc(cc(O)c12)C(=O)O	
NCGC00259043-01,0,C(=O)(CCCCCCCCCC[C@@H](CCCCCC)O)O	
NCGC00255642-01,0,O1[C@@H](CCCC1=O)CCCCCC	
NCGC00259466-01,0,O=C1OC(=O)[C@@H](C1)/C=C/CCCCCCCCCC	
NCGC00258985-01,0,O=NN1CCCCCCC1	
NCGC00256121-01,0,c12c(ccc(c1)Nc1ccccc1)c(cc(c2)S(=O)(=O)O)O	
NCGC00254704-01,0,o1ccc(=O)c(c1CC)O	
NCGC00259911-01,0,n1c(nc(nc1O)O)O	
NCGC00258861-01,0,OC[C@@H]1CO1	
NCGC00259446-01,0,S(=O)(=O)(c1cc2c(c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)c(O)cc2)cc1)[O-].[Na+].[Na+]	
NCGC00258928-01,0,C(=O)([O-])COc1c(cc(cc1)Cl)Cl.[Na+]	
NCGC00253990-01,0,c1(c(cccc1C(C)C)C(C)C)NC(=O)[N-]S(=O)(=O)c1cc(co1)C(C)(C)O.[Na+]	
NCGC00257656-01,0,c1(ccccc1)CCBr	
NCGC00257000-01,0,CC(=O)C(=O)O	
NCGC00258209-01,0,O[C@H](COC(C)(C)C)C	
NCGC00258294-01,0,C(=O)(C(CC)(C)C)O	
NCGC00259005-01,0,C1(C)(C)CCCC(=C1/C=C/C(=O)C)C	
NCGC00259764-01,0,o1c(C)c(O)c(=O)cc1	
NCGC00258327-01,0,N(=O)(=O)c1cccc(N)c1C	
NCGC00259003-01,0,c1(cc(cc(c1)C)C)C	
NCGC00258471-01,0,Cc1c(cccc1)N=O	
NCGC00259620-01,0,CCCC[C@H](CO)CC	
NCGC00259931-01,0,OC(=O)CCC	
NCGC00258339-01,0,N(C[C@@H](CCCC)CC)C[C@H](CCCC)CC	
NCGC00258896-01,0,c1(ccccc1)CCCCCCCCCCCC	
NCGC00258295-01,0,CCCCO	
NCGC00259953-01,0,CCCCOCCOCCO	
NCGC00259315-01,0,N(c1ccccc1)CC	
NCGC00258777-01,0,O=C(SCC)Cl	
NCGC00258278-01,0,ClC(C(Cl)(Cl)Cl)(Cl)Cl	
NCGC00091759-02,0,N(=O)(=O)c1c(Cl)c(Cl)cc(Cl)c1Cl	
NCGC00257847-01,0,c1c(C(=O)C)c(Cl)c(Cl)c(Cl)c1	
NCGC00258815-01,0,O=S(=O)(c1ccc(cc1)Cl)Oc1ccc(cc1)Cl	
NCGC00247713-01,0,n1(c(=O)c2c(nc1C)cccc2)c1c(Cl)cccc1	
NCGC00258946-01,0,O=N(=O)c1c(C(=O)NS(=O)(=O)C)cc(Oc2c(Cl)cc(C(F)(F)F)cc2)cc1	
NCGC00258880-01,0,P(=O)(OCC)(Cl)Cl	
NCGC00259940-01,0,O=C(OC)c1ccc(cc1)C	
NCGC00259918-01,0,COC(=O)c1ccc(C=O)cc1	
NCGC00258897-01,0,c1(cccc(c1)C(=O)OC)C(=O)OC	
NCGC00258545-01,0,N(=O)(=O)c1ccc(N)cc1N	
NCGC00258914-01,0,CCOC(=O)CC(=O)OCC	
NCGC00255932-01,0,c1cccc(c1)S(=O)(=O)c1ccc(cc1)Cl	
NCGC00258310-01,0,C(=O)(O)c1ccc(Cl)cc1Cl	
NCGC00259954-01,0,OC(CC(=O)O)(CC(=O)O)C(=O)O	
NCGC00259587-01,0,C(CO)O	
NCGC00260352-01,0,c12c3O[C@@](C2=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\C(=O)Nc2c(c(c1c(c2)[O-])c(c3C)O)O)/C)C)O)C)O)C)OC(=O)C)C)OC)C.[Na+]	
NCGC00258246-01,0,Nc1cc(C)ccc1O	
NCGC00260464-01,0,CN(C)c1ccc(/C=C/c2ccc(cc2)N(=O)=O)cc1	
NCGC00091251-01,0,N(=N(\O)/c1ccccc1)\c1ccccc1	
NCGC00259990-01,1,C1CCC(=C(/C=C/C(=C/C=C/C(=C/CO)/C)/C)C1(C)C)C	
NCGC00256596-01,0,C(=N)(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1.Cl	
NCGC00258067-01,0,Nc1ccc2cc3ccc(cc3nc2c1)N.Cl	
NCGC00255773-01,1,N(N)C(=S)NC	
NCGC00258205-01,0,Clc1c(ccc(c1)Cc1cc(c(cc1)N)Cl)N	
NCGC00018167-03,0,n1(c2c(nc1)c(nc(n2)Cl)N)[C@@H]1O[C@@H]([C@H](C1)O)CO	
NCGC00183138-01,0,O[Al](O)[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@@H]1[C@H]([C@@H]([C@](O[C@@H]2[C@@H]([C@H]([C@H](OS(=O)(=O)O[Al](O)O)[C@H](O2)COS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)(O1)COS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O	
NCGC00255032-01,0,c1(cc(cc(c1)C1=C(C2(CCCCC2)OC1=O)OC(=O)C(C)(CC)C)Cl)Cl	
NCGC00142625-06,0,O1c2c(CC[C@@]1(C)CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)c(c(c(c2C)C)O)C	
NCGC00160622-01,0,c12O[C@@](CCc1cc(cc2C)O)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C	
NCGC00095056-03,0,CC1(C(=C(CCC1)C)/C=C/C(=C/C=C\C(=C\COC(=O)CCCCCCCCCCCCCCC)\C)/C)C	
NCGC00260456-01,1,Cc1cc(ccc1N)O	
NCGC00256303-01,1,N1=C(C(c2c1ccc1c2cccc1)(C)C)C	
NCGC00260484-01,1,Cc1cccc2c3ccc4cccc5ccc(cc12)c3c45	
NCGC00159413-02,0,CN(CCO)C	
NCGC00259190-01,0,[C@@H](OP(=O)(OC)OC)(C(Br)(Cl)Cl)Br	
NCGC00167422-01,0,FC([C@H](F)Cl)(OC(F)F)F	
NCGC00091663-03,0,Nc1c(ccc(c1)Cl)N	
NCGC00091819-01,0,O=Cc1ccccc1	
NCGC00258100-01,0,C(=O)(c1ccc(cc1)O)OCCCCCCCCCCCC	
NCGC00091643-07,1,Sc1nc2c(cccc2)s1	
NCGC00255803-01,0,[Cl-].c1(c2c(cc(N(CC)CC)cc2)[o+]c2c1ccc(c2)N(CC)CC)c1c(C(=O)O)cccc1	
NCGC00260480-01,0,[Na+].[Na+].[O-]S(=O)(=O)c1cc(/N=N/c2ccc(cc2)c2ccc(cc2)/N=N/c2cc(c3ccccc3c2N)S(=O)(=O)[O-])c(N)c2ccccc12	
NCGC00182041-01,0,[n-]1c(nc2c1ccc(c2)OC(F)F)[S@](=O)Cc1nccc(c1OC)OC.[Na+]	
NCGC00255296-01,0,O=C1c2c(c(O)ccc2Nc2ccc(cc2)CCO)C(=O)c2c(O)ccc(N(=O)=O)c12	
NCGC00095837-01,0,C(=C)[C@](O)(CC/C=C(/CCC=C(C)C)\C)C	
NCGC00254556-01,1,s1c(c2sccc2)ccc1c1sccc1	
NCGC00094810-01,0,c1ccc2c(c1)oc(=O)c([C@H](CC(=O)C)c1ccccc1)c2O	
NCGC00180997-01,0,O=C([C@H](c1ccccc1)CC)NC(=O)N	
NCGC00168265-01,0,C12=C[C@@H](C(=O)N(CC)CC)CN([C@@H]1Cc1c3c2cccc3[nH]c1)C	
NCGC00091583-02,0,O=Cc1cc(OCC)c(O)cc1	
NCGC00159390-02,0,c1ccc(Oc2ccccc2)cc1COC(=O)[C@H]1C(C)(C)[C@@H]1C=C(Cl)Cl	
NCGC00016942-01,0,[C@H]1([C@H](C(=O)O[C@@H]([C@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@]([C@@H]([C@H]1C)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)(O)C)C)C)O)(O)C)CC)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C	
NCGC00258171-01,0,N(c1ccc(N(C)C)cc1)(C)C	
NCGC00255799-01,1,c1(C(=O)O)c(/N=N/c2ccc(N(C)C)cc2)cccc1	
NCGC00016973-01,0,c1cc(C#N)ccc1C(c1ccc(C#N)cc1)n1ncnc1	
NCGC00257745-01,0,N(c1ccc(N)cc1)(C)C	
NCGC00164077-02,0,N(=N\c1ccccc1)/c1ccc(N)cc1	
NCGC00090791-03,0,n1(c2c(nc1)c(ncn2)N)[C@@H]1O[C@@H](CC1)CO	
NCGC00258547-01,0,S=C1NC=N[C@@H]2N=CN[C@H]12	
NCGC00164240-01,0,[C@@H]1(OC[C@@H]([C@H]1O)O)[C@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC	
NCGC00091119-02,0,C(=O)(O)CCCCCCC/C=C\CCCCCCCC	
NCGC00257008-01,0,O=C(OC1CCCCC1)c1c(cccc1)C(=O)OC1CCCCC1	
NCGC00255609-01,0,C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)(O)C	
NCGC00258105-01,0,C(=O)(c1ccc(cc1)O)OCCCCC	
NCGC00257244-01,0,c1(O)ccc(cc1)OCCCCCC	
NCGC00260514-01,0,c1cc(O)ccc1/N=N/c1ccccc1	
NCGC00167462-01,0,[Ca+2].C(CCNC(=O)C)S(=O)(=O)[O-].C(CCNC(=O)C)S(=O)(=O)[O-]	
NCGC00090729-01,0,S1(=O)(=O)[N-]C(=O)C=C(O1)C.[K+]	
NCGC00095183-01,0,C12=C[C@H](C[C@@H]([C@@H]1[C@@H](CC[C@H](C[C@H](CC(=O)[O-])O)O)[C@H](C=C2)C)OC(=O)[C@H](CC)C)O.[Na+]	
NCGC00159468-02,0,CCC(=O)[O-].[Na+]	
NCGC00185758-01,0,C(=C)S(=O)(=O)[O-].[Na+]	
NCGC00166301-02,0,CC(C[C@H](CC[C@H](CCCC)CC)OS(=O)(=O)[O-])C.[Na+]	
NCGC00164091-01,0,Cln1c(=O)[n-]c(=O)n(c1=O)Cl.[Na+]	
NCGC00167417-01,0,[C@]12([C@@H](C[C@@H](C1(C)C)CC2)O)C	
NCGC00015150-03,0,[O-]C(=O)C[N+](C)(C)C	
NCGC00256122-01,1,C(=O)([C@@](CCC(C)C)(C)CC)O[Sn](OC(=O)[C@@](CCC(C)C)(C)CC)(C)C	
NCGC00091743-01,0,C=CCN=C=S	
NCGC00090940-01,0,CC(=O)OC	
NCGC00255494-01,1,C(=O)(OCCCCCCCC/C=C\C/C=C/C)C	
NCGC00254362-01,0,c1(c(c2c(ccc(c2)F)F)nco1)c1cn2c(cc1)nnc2C(C)C	
NCGC00091066-01,0,CC(C)CCON=O	
NCGC00091076-01,0,C(OCC)(OCC)C	
NCGC00160581-01,0,[C@@H]1(CC(C[C@H](C1)C)(C)C)O	
NCGC00256619-01,0,[C@@H]1(O[C@H](N=C1C)C)C	
NCGC00254604-01,0,C(=O)(c1c(OC)cccc1OC)Nc1cc(no1)C(CC)(CC)C	
NCGC00183281-01,0,OC(=O)CCCC	
NCGC00160587-01,0,C(=S)(SSC(=S)OCC)OCC	
NCGC00254535-01,0,c12c(N=C3N(C1)CCCCC3)cc(cc2Cl)Cl.Cl	
NCGC00091268-01,0,[C@]12([C@H]([C@@H](C(=C(C2=O)C(=O)N)O)N(C)C)[C@H]([C@H]2C(=C1O)C(=O)c1c([C@]2(O)C)cccc1O)O)O.Cl	
NCGC00091942-01,0,[C@H](c1ccccc1)([C@@H]1CCCCN1)C(=O)OC.Cl	
NCGC00094337-02,0,c1([C@@H](CNC(C)C)O)ccc(NS(=O)(=O)C)cc1.Cl	
NCGC00166311-01,0,C1(OCCO1)(c1ccc(cc1Cl)Cl)Cn1ncnc1	
NCGC00256032-01,0,N1(c2c(CC1=O)cccc2)c1c(cccc1Cl)Cl	
NCGC00095117-01,0,[C@H]1(C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O[C@@H]([C@]([C@@H]([C@H](C1=O)C)O)(O)C)CC)C)O[C@@H]1O[C@H]([C@@H]([C@@](C1)(OC)C)O)C)C)O[C@@H]1O[C@@H](C[C@@H]([C@H]1O)N(C)C)C)(C)OC)C	
NCGC00090991-02,0,CN(C)Cc1ccccc1	
NCGC00016383-01,0,CC1(C(=O)N(C)C(=O)O1)C	
NCGC00017333-03,0,C(=O)([C@@H](c1ccccc1)CO)O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C	
NCGC00090692-02,0,c1(c(C(=O)OC)cccc1)C(=O)OC	
NCGC00181037-01,0,FC([C@@H](OC(F)F)Cl)(F)F	
NCGC00255858-01,0,C(=O)([C@H](N(C(=O)c1ccccc1)c1cc(c(cc1)F)Cl)C)OC(C)C	
NCGC00182710-01,0,c1(cc(c(cc1)c1ccccc1)F)[C@@H](C(=O)O[C@H](OC(=O)C)C)C	
NCGC00164378-01,0,C(#N)N	
NCGC00159341-03,0,[C@@H]1(O[C@H](CS1)n1c(=O)nc(cc1)N)CO	
NCGC00259071-01,0,O=C1c2cc(ccc2C(=O)c2c1cccc2)N	
NCGC00090767-02,0,[C@H]12O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4[C@@H]([C@H]([C@H](O2)[C@@H](CO)O4)O)O)[C@@H]([C@H]3O)O)[C@@H]([C@H]1O)O)CO)CO	
NCGC00160604-01,0,[C@@H]1(O[C@@]([C@H]([C@@H]1O)O)(CO)O)CO	
NCGC00164248-01,0,[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)(O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)CO	
NCGC00094620-01,0,O[C@@H]([C@@H](CO)NC(=O)C(Cl)Cl)c1ccc(cc1)N(=O)=O	
NCGC00257163-01,0,C(=O)(c1c(cccc1)C(=O)c1c(cc(cc1)N(CC)CC)O)O	
NCGC00091031-01,0,NC(=O)OCC(C)(CCC)COC(=O)N	
NCGC00165979-01,0,c1(/C=C/C(=O)O)ccccc1	
NCGC00090957-01,0,CCCCCCCC(=O)O	
NCGC00090781-02,0,c1(c(C(=O)OCCCCCCCC)cccc1)C(=O)OCCCCCCCC	
NCGC00159493-02,0,O=C1C(c2ccccc2)(C(=O)NC(=O)N1)CC	
NCGC00255949-01,0,N1(NC(=O)[C@H](C1)C)c1ccccc1	
NCGC00016792-01,0,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CN)O[C@@H]1O[C@H]1[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)[C@H](N)C[C@@H]1N.S(=O)(=O)(O)O	
NCGC00090745-02,0,OB(O)O	
NCGC00013225-01,0,C(=O)(O)C(=O)CCC(=O)O	
NCGC00159447-05,0,c1(C(=O)O)c(O)cccc1	
NCGC00159484-02,0,[C@@H]1(O[C@H]2[C@@H]([C@H]1O)O[C@H](O2)C(Cl)(Cl)Cl)[C@@H](CO)O	
NCGC00257464-01,0,O=c1c2c(cc(cc2O)O)oc(c1O)c1ccc(cc1)O	
NCGC00090827-02,0,c1cccc(OC)c1O	
NCGC00164528-01,0,CCCCCCCCCCCC(=O)OC[C@H](CO)O	
NCGC00166097-01,0,C(/C=C/c1ccccc1)O	
NCGC00091865-01,0,OCc1ccccc1	
NCGC00163798-03,0,OCCOCCOCCO	
NCGC00164388-01,0,[C@@H]1(N(C(=O)NC1=O)CO)NC(=O)NCNC(=O)N[C@H]1N(C(=O)NC1=O)CO	
NCGC00259355-01,1,S=C(NC1CCCCC1)NC1CCCCC1	
NCGC00260298-01,0,c12c(cccc1)c(c(c(c2)C(=O)[O-])O)/N=N/c1c(cc(cc1)C)S(=O)(=O)[O-].[Ca+2]	
NCGC00256312-01,0,c1(ccc(cc1)/N=N/c1cc(c(cc1C)/N=N/c1ccc(cc1)OC)OC)S(=O)(=O)[O-].[Na+]	
NCGC00183017-01,0,CCO[P@](=O)(Oc1ccc(cc1)N(=O)=O)CC	
NCGC00256901-01,1,C(=O)(/C=C/c1ccccc1)O[C@@](CCC=C(C)C)(C=C)C	
NCGC00258981-01,0,C=CC(=O)OCCO	
NCGC00254020-01,0,Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C	
NCGC00255947-01,0,C1(C(=O)c2c(C1=O)cccc2)C(=O)CC(C)C	
NCGC00257181-01,0,c1ccc2c(c1)c(c(cc2)C)C	
NCGC00260235-01,0,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F	
NCGC00254613-01,0,C(=O)(CCl)N(c1c(scc1C)C)[C@@H](COC)C	
NCGC00255828-01,0,o1c(c(c(c1C)C(=O)Nc1ccccc1)C)C	
NCGC00254081-01,0,C(=O)([C@H](N([C@H]1C[C@@H]([C@H](C1)c1cccc(c1)F)CN1CC[C@H](CC1)c1n(nc(c1)Cc1ccccc1)CC)C)C(C)C)O	
NCGC00260035-01,0,Nc1cc(N)ccc1/N=N\c1ccccc1.Cl	
NCGC00257692-01,0,Clc1nc2ccccc2nc1Cl	
NCGC00254193-01,0,C1CCN(C[C@@]1(c1ccc(c(c1)Cl)Cl)CCCN1CC[C@](CC1)(c1ccccc1)NC(=O)N(C)C)C(=O)c1ccccc1	
NCGC00259304-01,0,CN(c1ccc(cc1)/N=N/c1cc(ccc1)C)C	
NCGC00257132-01,0,N(=N\Nc1ccccc1)/c1ccccc1	
NCGC00260008-01,0,Nc1ccc(Br)cc1	
NCGC00259132-01,0,C(COCCCC)OC(=O)C	
NCGC00255677-01,0,C(OC(=O)N[C@@H](CC(C)C)C(=O)O)C1c2c(c3c1cccc3)cccc2	
NCGC00254839-01,0,c1ccccc1OC(=O)c1ccccc1C(=O)Oc1ccccc1	
NCGC00255399-01,0,c12c(C(=O)c3c(C1=O)cccc3)c(c(cc2O)O)O	
NCGC00255199-01,0,c1(=O)c2c(oc(c1)c1ccccc1)ccc1c2cccc1	
NCGC00254911-01,0,P(=O)(OC)(OC)SCn1c2ncc(cc2oc1=O)Cl	
NCGC00256248-01,0,C(=O)(c1ccc(cc1)O)OC(C)(C)C	
NCGC00258055-01,0,c1(C(=O)OCC(C)C)ccc(O)cc1	
NCGC00256569-01,0,[C@]12([C@H]([C@@H]3CCc4c([C@H]3CC1)ccc(O)c4)CC[C@H]2O)C	
NCGC00257082-01,1,N1(CCOCC1)SSN1CCOCC1	
NCGC00255347-01,0,C(=S)(NC(=O)OCC)Nc1c(NC(=S)NC(=O)OCC)cccc1	
NCGC00255226-01,0,[P@@](=S)(Oc1c(C(=O)OC(C)C)cccc1)(NC(C)C)OCC	
NCGC00256294-01,0,c12c(c(cc(c1)S(=O)(=O)[O-])NC(=O)C)c(c(c(c2)S(=O)(=O)[O-])/N=N\c1ccccc1)O.[Na+].[Na+]	
NCGC00257634-01,0,[O-]S(=O)(=O)c1cc(ccc1c1c2cc(c(N(CC)CC)cc2[o+]c2c1cc(c(N(CC)CC)c2)C)C)S(=O)(=O)[O-].[Na+]	
NCGC00259308-01,0,C=C(C)C(=O)OCC=C	
NCGC00090721-03,0,O=C(NCNC(=O)C=C)C=C	
NCGC00259609-01,0,c12cc3c(cc1ccc1c2cccc1)cccc3	
NCGC00256959-01,0,B(c1ccccc1)(c1ccccc1)c1ccccc1	
NCGC00254698-01,0,N1([C@H](SP(=S)(OCC)OCC)CCl)C(=O)c2c(C1=O)cccc2	
NCGC00254131-01,0,c12c(CC[C@H](C1)NC[C@@H](c1cccc(c1)Cl)O)ccc(c2)OCC(=O)OCC.Cl	
NCGC00258937-01,0,Clc1c(N)nc(N)c(C(=O)NC(=N)N)n1.Cl	
NCGC00254172-01,0,C1N(CCO[C@@]1(c1ccc(c(c1)F)F)CCN1CC[C@@](CC1)(NC(=O)N(C)C)c1ccccc1)C(=O)c1ccccc1.Cl	
NCGC00258230-01,0,[C@@H]1([C@@H]([C@H]([C@@H]([C@@H]([C@H]1Cl)Cl)Cl)Cl)Cl)Cl	
NCGC00254999-01,0,P(=S)(Oc1cc(c(cc1Cl)Br)Cl)(OCC)OCC	
NCGC00256584-01,0,Clc1c(ccc(c1)Cl)OS(=O)(=O)c1ccccc1	
NCGC00257569-01,0,N#CSCc1ccccc1	
NCGC00254452-01,0,[C@H]1(C[C@@H](C=C1)N(C(=O)N)O)Oc1cc(Oc2ccc(cc2)F)ccc1	
NCGC00259724-01,0,C(=O)(OCCc1ccccc1)c1ccccc1N	
NCGC00259129-01,0,O=N(=O)c1c(cccc1)N(=O)=O	
NCGC00257251-01,0,C(=O)(N1CCC(CC1)N([C@H]1Cc2c(ccc(c2)OC)CC1)CCC)C1CCNCC1	
NCGC00255839-01,0,C(=O)(CN(C)C(=O)CCCCCCCCCCC)O	
NCGC00257298-01,0,c12c(C(=O)N(C1=O)CCc1noc(n1)c1sc(cc1)CN1CCCCCC1)cccc2.C(=O)(/C=C/C(=O)O)O	
NCGC00256486-01,0,CCCCCCCCCCCC(=O)O	
NCGC00254477-01,0,c12c(n(cc2)CCC(=O)O)cccc1OCCc1nc(oc1C)c1ccccc1	
NCGC00254328-01,0,N(C(=O)OC)c1nc2ccccc2[nH]1	
NCGC00256225-01,0,O=C(OCc1ccccc1)/N=N\C(=O)OCc1ccccc1	
NCGC00256856-01,0,C[C@@]12[C@@H]3[C@@](C)(CC[C@H]1C(C)(C)CCC2)OC(=O)C3	
NCGC00258259-01,0,O=C1c2c(C(=O)C1(O)O)cccc2	
NCGC00259234-01,0,O=c1c2c(ncn2C)n(c(=O)n1C)C	
NCGC00260053-01,0,c1ccc2nc(C3C(=O)c4ccccc4C3=O)ccc2c1	
NCGC00254291-01,0,C1(NS(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)F)(CCOCC1)C(=O)NO	
NCGC00254342-01,0,c12c(cccc1)c1c(C2)ccc(c1)O	
NCGC00257532-01,0,c1ccccc1Oc1ccc(O)cc1	
NCGC00257862-01,0,Oc1cccc(Nc2ccccc2)c1	
NCGC00257823-01,1,N(c1ccccc1)C(=S)Nc1ccccc1	
NCGC00259377-01,0,S=c1[nH]c2ccccc2[nH]1	
NCGC00259981-01,0,C(=O)(CC)[O-].[Ca+2].C(=O)(CC)[O-]	
NCGC00255450-01,0,c1(ccccc1)C(=O)Nc1cc2c(cc1)c(c(c(c2)S(=O)(=O)[O-])/N=N/c1ccc(cc1)/N=N/c1ccc(cc1)S(=O)(=O)[O-])O.[Na+].[Na+]	
NCGC00255591-01,0,c1(c(cccc1)/N=N/c1c(c2c(cc1S(=O)(=O)[O-])cc(cc2NC(=O)C)S(=O)(=O)[O-])O)OC.[Na+].[Na+]	
NCGC00255331-01,0,C(=C\1/C=C/C(=[N+](/Cc2cc(ccc2)S(=O)(=O)[O-])\CC)/C=C1)(\c1c(cc(cc1)O)S(=O)(=O)[O-])/c1ccc(cc1)N(Cc1cc(ccc1)S(=O)(=O)[O-])CC.[Na+].[Na+]	
NCGC00254423-01,0,S(=O)(=O)(c1cc(c(/N=N/c2c3c(cc(S(=O)(=O)[O-])cc3)ccc2O)cc1C)OC)[O-].[Na+].[Na+]	
NCGC00255498-01,0,c12c(cccc1)ccc(c2/N=N/c1ccc(cc1C)S(=O)(=O)[O-])O.[Na+]	
NCGC00255530-01,0,S(=O)(=O)(c1ccc(/N=N/c2c3c(ccc2O)cccc3)cc1)[O-].[Na+]	
NCGC00253921-01,0,C(#N)C(Br)(Br)C(=O)N	
NCGC00257710-01,0,Brc1ccc(c(Br)c1)Oc1cc(Br)c(Br)cc1Br	
NCGC00255243-01,0,C1([C@@H]([C@H]1C(=O)O[C@H](C#N)c1cc(Oc2ccccc2)ccc1)C=C(C)C)(C)C	
NCGC00256992-01,0,[Sn](Cl)(Cl)(Cl)C	
NCGC00256014-01,0,O1[C@H](C1)COC[C@@H]1CC[C@H](CC1)COC[C@@H]1OC1	
NCGC00256740-01,0,C(#N)c1c(ccc(c1)N(=O)=O)/N=N/c1ccc(cc1)N(CCOC(=O)C)CCOC(=O)C	
NCGC00258982-01,0,c1(c(C(=O)OCCCCCCC(C)(C)C)cccc1)C(=O)OCCCCCCC(C)(C)C	
NCGC00254354-01,0,n1c(c2c(cc1C(=O)N(C)[C@@H](CC)C)cccc2)c1ccccc1Cl	
NCGC00259174-01,0,C[C@H](CCCCCC)O	
