Name,ER-LBD,smiles
NCGC00167498-01,0,O[C@@H]([C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)c1ccc(cc1)S(=O)(=O)C.Cl	
NCGC00094337-02,0,c1([C@@H](CNC(C)C)O)ccc(NS(=O)(=O)C)cc1.Cl	
NCGC00181006-01,0,CN[C@H](C)[C@H](O)c1ccc(O)cc1.Cl	
NCGC00167553-01,0,NC[C@@H](O)c1cccc(c1)O.Cl	
NCGC00016496-01,0,CCNC[C@@H](O)c1cccc(c1)O.Cl	
NCGC00014810-01,0,n1c(c(ccc1[C@H](CNC(C)(C)C)O)O)CO.Cl	
NCGC00168255-01,0,[C@@]123c4c5O[C@H]2[C@H](C=C[C@H]1[C@H](N(CC3)CC=C)Cc4ccc5O)O.Cl	
NCGC00182978-01,0,n1(c(=O)sc2c1cc(cc2)Cl)CC(=O)N1CCN(CC1)CCO.Cl	
NCGC00181025-01,0,[C@@H]1(C([C@@H]1C=C(Cl)Cl)(C)C)C(=O)OCc1c(c(cc(c1F)F)F)F	
NCGC00160598-01,0,O1C(OCC(C1)(CO)CO)C(Cl)(Cl)Cl	
NCGC00166311-01,0,C1(OCCO1)(c1ccc(cc1Cl)Cl)Cn1ncnc1	
NCGC00160584-01,0,O(c1ccc(Cl)cc1)C[C@H](O)CO	
NCGC00166170-01,0,Clc1ccc(SCSP(=S)(OCC)OCC)cc1	
NCGC00159318-03,0,N1(=C(c2c(N=C(C1)NC)ccc(c2)Cl)c1ccccc1)=O	
NCGC00160447-01,0,C1(=N(=O)CC(=O)Nc2c1cc(cc2)Cl)c1ccccc1	
NCGC00256032-01,1,N1(c2c(CC1=O)cccc2)c1c(cccc1Cl)Cl	
NCGC00168250-01,0,c1c(Cl)cc2c(c1)n1c(CN=C2c2ccccc2)nnc1	
NCGC00181051-01,0,[C@H]12[C@H]3[C@@H]4CC(=O)N5[C@@H]3[C@@]3([C@H](C1)N(CC3)CC2=CCO4)c1c5cccc1.c1ccccc1CCl	
NCGC00160430-01,0,c1(C[C@H](C)N(C)C)ccccc1	
NCGC00016687-01,0,[C@H]1(C[C@@H]([C@@H]([C@@H](OC)[C@@H](CC(=O)O[C@@H](C/C=C/C=C/[C@@H]1O[C@@H]1CC[C@@H]([C@H](O1)C)N(C)C)C)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C)O[C@H]1C[C@@]([C@H]([C@@H](O1)C)O)(C)O)N(C)C)O)CC=O)C	
NCGC00095117-01,0,[C@H]1(C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O[C@@H]([C@]([C@@H]([C@H](C1=O)C)O)(O)C)CC)C)O[C@@H]1O[C@H]([C@@H]([C@@](C1)(OC)C)O)C)C)O[C@@H]1O[C@@H](C[C@@H]([C@H]1O)N(C)C)C)(C)OC)C	
NCGC00095154-01,0,[C@]12([C@H](N(C(=O)O1)CCCCn1cc(nc1)c1cnccc1)[C@H](C(=O)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O[C@@H]2CC)C)C)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)(OC)C)C)C)C	
NCGC00017048-01,0,[C@]([C@H](CN(C)C)C)(OC(=O)CC)(Cc1ccccc1)c1ccccc1.OS(=O)(=O)c1ccc2ccccc2c1	
NCGC00090991-02,0,CN(C)Cc1ccccc1	
NCGC00095899-01,0,c12c(cc(cc1)Cn1cncn1)c(c[nH]2)CCN(C)C	
NCGC00182048-01,0,S(=O)(=O)(c1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCC(CC1)CCOC(=O)CCCCCCCCCCCCCCC)N(C)C	
NCGC00160569-01,0,CN(Cc1ccccc1)Cc1ccccc1	
NCGC00185909-01,0,[C@@]1(c2c(Cl)cccc2)(C(=O)CCCC1)NC	
NCGC00016383-01,0,CC1(C(=O)N(C)C(=O)O1)C	
NCGC00016508-01,0,n1n(C)/c(=N/C(=O)C)/sc1S(=O)(=O)N	
NCGC00182967-01,0,C(=O)([C@H](c1ccccc1)O)O[C@H]1C[C@@H]2N([C@H](C1)CC2)C	
NCGC00168248-01,0,O(C(=O)c1ccccc1)[C@H]1C[C@H]2N([C@@H]([C@H]1C(=O)O)CC2)C	
NCGC00017333-03,0,C(=O)([C@@H](c1ccccc1)CO)O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C	
NCGC00074022-02,0,CNC(=O)OCc1cccc(n1)COC(=O)NC	
NCGC00181752-01,0,C1(=O)[C@H]([C@@H]2N1C(=C(CS2)C[n+]1c2n(cc1)nccc2)C(=O)[O-])NC(=O)/C(=N/OC)/c1nc(sn1)N.S(=O)(=O)(O)O	
NCGC00090692-02,0,c1(c(C(=O)OC)cccc1)C(=O)OC	
NCGC00159429-02,0,C1(=C(C(=O)C(=C(C1=O)OC)OC)C)C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C	
NCGC00159448-02,0,COc1ccc(/C=C/C(=O)O)cc1	
NCGC00016481-01,0,c12C(=O)C[C@H](Oc1cc(O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O)cc2O)c1cc(c(cc1)OC)O	
NCGC00183846-01,0,c1c(cc2c(c1)[nH]c(=O)cc2)OC[C@@H](CNCc1cc(c(OC)cc1)OC)O	
NCGC00163182-01,0,[C@]123c4c5O[C@H]1[C@H](C=C[C@H]2[C@@H](Cc4ccc5OC)NCC3)O	
NCGC00016066-07,0,c1(=O)n(c(cc(=O)n1C)NCCCN1CCN(c2c(OC)cccc2)CC1)C	
NCGC00166122-01,0,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)(F)F	
NCGC00167420-01,0,C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)(F)F	
NCGC00181037-01,0,FC([C@@H](OC(F)F)Cl)(F)F	
NCGC00167421-01,0,C(C(F)(F)F)(C(F)(F)F)OCF	
NCGC00164564-01,0,S1[C@@H](O[C@@H](C1)n1c(=O)nc(c(c1)F)N)CO	
NCGC00182029-01,0,C(Cn1ncnc1)(OP(=O)(O)O)(Cn1ncnc1)c1c(cc(cc1)F)F	
NCGC00077304-01,0,N1(c2c(OC)cccc2)CCN(CC1)CCCC(=O)c1ccc(cc1)F	
NCGC00255858-01,1,C(=O)([C@H](N(C(=O)c1ccccc1)c1cc(c(cc1)F)Cl)C)OC(C)C	
NCGC00182710-01,0,c1(cc(c(cc1)c1ccccc1)F)[C@@H](C(=O)O[C@H](OC(=O)C)C)C	
NCGC00183283-01,0,c1(c(c(c(c(c1I)C(=O)NC[C@H](CO)O)I)C(=O)NC[C@H](CO)O)I)N(C(=O)CO)C	
NCGC00016886-01,0,Ic1c(c(I)c(c(I)c1N(C)C(=O)C)C(=O)NCC(=O)Nc1c(I)c(C(=O)NCCO)c(I)c(C(=O)O)c1I)C(=O)NC	
NCGC00164378-01,0,C(#N)N	
NCGC00016814-01,0,[C@@H]1([C@@H](C[C@@H]([C@H]([C@@H]1O)O[C@@H]1[C@@H](C[C@@H]([C@H](O1)CN)O)N)N)N)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)N)O	
NCGC00168247-01,0,C([C@H](N)Cc1ccccc1)([2H])([2H])[2H].C([C@H](N)Cc1ccccc1)([2H])([2H])[2H].S(=O)(=O)(O)O	
NCGC00160462-01,0,NC(=N)NC[C@@H]1COc2ccccc2O1	
NCGC00167477-01,0,c1c(cc2c(c1)O[C@@H](C[C@@]12NC(=O)NC1=O)C(=O)N)F	
NCGC00182027-01,0,CCC(OC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O)CCSC)Cc1c[nH]c2c1cccc2)(C)C	
NCGC00160559-01,0,c1(c(cccc1)C)OC[C@H](CNCCOc1ccc(cc1)C(=O)N)O	
NCGC00166143-01,0,NC(=O)C1c2ccccc2CCc2ccccc12	
NCGC00182033-01,0,NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]1NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](CSSC1)N)Cc1ccccc1)CC(=O)N)CCCCN	
NCGC00185754-01,0,NC(=O)CNC(=O)[C@@H](NC(=O)[C@H]1N(C(=O)[C@H]2NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CN)CSSC2)Cc2ccc(cc2)O)Cc2ccccc2)CC(=O)N)CCC1)CCCCN	
NCGC00165718-01,0,C(=O)(CNC(=O)[C@H](CCCN)NC(=O)[C@H]1N(CCC1)C(=O)[C@H]1NC(=O)[C@H](CC(=O)N)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccc(cc2)OCC)NC(=O)CCSSC1)[C@H](CC)C)N	
NCGC00181133-02,0,NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]1NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CCSSC1)Cc1ccc(cc1)O)CC(=O)N)CCCNC(=N)N	
NCGC00164521-01,0,C12=C/C(=N/NC(=O)N)/C(=O)C=C1N(C[C@@H]2O)C	
NCGC00095186-01,0,C([C@H](CC(=O)O)CC(C)C)N	
NCGC00159341-03,0,[C@@H]1(O[C@H](CS1)n1c(=O)nc(cc1)N)CO	
NCGC00168773-01,0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1	
NCGC00166329-01,0,OC[C@@H](O)COP(=O)(O)O.C1(CCCCC1)N.C1CCCCC1N	
NCGC00159512-02,0,C1(=O)[C@H]([C@@H]2N1C(=C(CS2)C=C)C(=O)O)NC(=O)/C(=N/O)/c1nc(sc1)N	
NCGC00016938-01,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)C=C)NC(=O)/C(=N/OCC(=O)O)/c1nc(sc1)N	
NCGC00167543-01,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)CSC(=O)c1occc1)NC(=O)/C(=N\OC)/c1nc(sc1)N	
NCGC00259071-01,0,O=C1c2cc(ccc2C(=O)c2c1cccc2)N	
NCGC00185750-01,0,N[C@@H]1CC[C@H](O[C@@H]1O[C@@H]1[C@@H](N)[C@H](O)[C@H](OC)[C@@H](N(C)C(=O)CN)[C@H]1O)[C@@H](N)C	
NCGC00016569-01,0,NC[C@@H]1CC[C@H](CC1)C(=O)O	
NCGC00015043-07,0,C(=O)(CCCN)O	
NCGC00160577-01,0,CCCCCCCCCCCCOCCCN	
NCGC00015691-03,0,SCCN	
NCGC00166400-01,0,[Na]OC[S@@](=O)O	
NCGC00159490-02,0,[C@]12([C@H]([C@@H](C(=C(C2=O)C(=O)N)O)N(C)C)[C@H]([C@H]2C(=C1O)C(=O)c1c([C@]2(O)C)cccc1O)O)O	
NCGC00166270-01,0,Oc1cc(cc(c1)O)O	
NCGC00017025-01,0,c12[C@H]3[C@H](OC(=O)c1cc(c(c2O)OC)O)[C@H]([C@@H]([C@H](O3)CO)O)O	
NCGC00095782-01,0,[C@@H](c1ccccc1)([C@H](C)N(C)C)O	
NCGC00159338-02,0,OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](NC(=O)C)C=O	
NCGC00163481-02,0,[C@@H]12N(CCC[C@H]1O)C[C@H]([C@H]2O)O	
NCGC00181038-01,0,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)COCCN(CC)CC)O)O)OCCN(CC)CC)O	
NCGC00090767-02,0,[C@H]12O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4[C@@H]([C@H]([C@H](O2)[C@@H](CO)O4)O)O)[C@@H]([C@H]3O)O)[C@@H]([C@H]1O)O)CO)CO	
NCGC00181784-01,0,[C@H]12[C@@H](C/C(=C\CCCC(=O)O)/C2)C[C@H]([C@@H]1/C=C/[C@H]([C@@H](CC#CC)C)O)O	
NCGC00016836-01,0,O([C@H]1O[C@@H]2[C@@H]([C@@H]([C@@H](O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)N)O)O)O[C@H]2C[C@H]1N)NC)O)[C@@H]1[C@H](C[C@H]([C@@H]([C@H]1O)O)N)N	
NCGC00166276-01,0,C([C@H]([C@H]([C@@H]([C@@H]([C@H](CC(=O)C(=O)O)O)NC(=O)C)O)O)O)O	
NCGC00095537-01,0,OC[C@H]([C@@H]([C@H](O)CO)O)O	
NCGC00160604-01,0,[C@@H]1(O[C@@]([C@H]([C@@H]1O)O)(CO)O)CO	
NCGC00166103-01,0,O[C@@H]1CO[C@@H](O)[C@@H](O)[C@H]1O	
NCGC00164248-01,0,[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)(O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)CO	
NCGC00017256-04,0,[C@]123c4c(O[C@H]1C[C@H](C=C2)O)c(ccc4CN(CC3)C)OC	
NCGC00159334-02,0,N(=O)(=O)O[C@H]1[C@@H]2[C@H](OC1)[C@H](CO2)O	
NCGC00095661-01,0,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1O)O)O)CO	
NCGC00094620-01,0,O[C@@H]([C@@H](CO)NC(=O)C(Cl)Cl)c1ccc(cc1)N(=O)=O	
NCGC00183051-01,0,[N+](CCO)(C)(C)C.C(=O)([O-])C	
NCGC00160605-01,0,c1(ccc(cc1)OC(=O)C)NC(=O)C	
NCGC00257163-01,0,C(=O)(c1c(cccc1)C(=O)c1c(cc(cc1)N(CC)CC)O)O	
NCGC00166231-01,0,COC(=O)CCCCCCCCC=C	
NCGC00095201-01,0,O=S(=O)(c1ccc(NC(=O)CCCCCCCCCCCCC2CCCC2)cc1)c1ccc(NC(=O)CCCCCCCCCCCCC2CCCC2)cc1	
NCGC00188435-01,0,C(=O)(CCCCCCCCCCCCCCCCC)OCCO	
NCGC00160616-01,0,N1(C(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc2[nH]cnc2)[C@H](C(=O)N)CCC1	
NCGC00091031-01,0,NC(=O)OCC(C)(CCC)COC(=O)N	
NCGC00183271-01,0,C(=O)(N[C@H](C(=O)O)CS)C(S)(C)C	
NCGC00160494-01,0,n1cccc(c1)C(=O)NC[C@H](NC(=O)c1cccnc1)C	
NCGC00160459-01,0,CN1CCC=C1NC(=O)Nc1c(C)cccc1C	
NCGC00094157-01,0,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O	
NCGC00016099-04,0,C(=O)(N1CCOCC1)NCCNC[C@@H](COc1ccc(cc1)O)O	
NCGC00181028-01,0,C(=O)([C@@H](C(CO)(C)C)O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@@H](C(CO)(C)C)O	
NCGC00016527-01,0,c1c(Cl)c(S(=O)(=O)N)cc(C(=O)NN2[C@H](C)CCC[C@@H]2C)c1	
NCGC00165979-01,0,c1(/C=C/C(=O)O)ccccc1	
NCGC00095139-01,0,c1(c2ccc(CN([C@@H](C(=O)O)C(C)C)C(=O)CCCC)cc2)ccccc1c1[nH]nnn1	
NCGC00183039-01,0,C1(=O)O[C@H]([C@@H]([C@@H]([C@H](/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2O[C@](C[C@H]([C@@H](CC[C@H](C[C@H](C[C@H](C1)O)O)O)O)O)(C[C@@H]([C@H]2C(=O)O)O)O)O[C@H]1O[C@H]([C@@H]([C@H]([C@H]1O)N)O)C)C)O)C)C	
NCGC00015038-03,0,n1c(c2c(nc1N)ncc(n2)CNc1ccc(C(=O)N[C@H](C(=O)O)CCC(=O)O)cc1)N	
NCGC00016558-01,0,[C@]12(C(=C3C(=O)c4c([C@]([C@H]3C[C@H]2[C@@H](C(=C(C1=O)C(=O)NCN[C@H](C(=O)O)CCCCN)O)N(C)C)(O)C)cccc4O)O)O	
NCGC00185749-01,0,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(O)C)N(C)C)O)O[C@@H]1[C@H]([C@@H](CC(=O)O[C@@H]([C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]1CC=O)C)\C)CO[C@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)C)O)OC)OC)CC)O)C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O	
NCGC00017009-01,0,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.O[C@H]([C@H](O)C(=O)[O-])C(=O)O.O[C@H]([C@H](O)C(=O)[O-])C(=O)O	
NCGC00160353-01,0,CC(C(=O)O)(Oc1ccc(cc1)[C@H]1CCCc2c1cccc2)C	
NCGC00167584-01,0,C(CC(=O)O)(CC(=O)O)(C(=O)O)O.CCN(CC)CCOC(=O)c1cccnc1	
NCGC00095191-01,0,O(C(CC)CC)[C@H]1[C@@H]([C@H](CC(=C1)C(=O)OCC)N)NC(=O)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O	
NCGC00016582-01,0,CC[C@@H](C)[C@@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H]1CCCCNC(=O)[C@@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)[C@@H](CCCN)NC1=O)[C@H](C)CC	
NCGC00188441-01,0,O([C@@H]1[C@H](O[C@@H](O)[C@@H]([C@H]1O)OC(=O)c1c(cccc1)C(=O)O)COC(=O)C)[C@H]1[C@@H]([C@H]([C@H](O)[C@H](O1)COC(=O)C)OC(=O)c1c(cccc1)C(=O)O)O	
NCGC00014017-01,0,C(=O)([C@H]1NCCC1)O	
NCGC00021151-02,0,OC(=O)c1cccnc1.OCCN(C)C[C@H](O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12	
NCGC00018938-03,0,OC(=O)c1ccc(OCCn2ccnc2)cc1	
NCGC00095095-01,0,c12C(=O)c3c([C@@H]([C@H]4c5c(C(=O)c6c4cccc6O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)c(cc(c5)C(=O)O)O)c1cc(C(=O)O)cc2O)cccc3O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	
NCGC00013426-01,0,[C@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@@H](CC4)O)C)C[C@@H]1O)CC[C@@H]2[C@@H](CCC(=O)O)C)C.C1CNCCN1	
NCGC00024824-01,0,OC(=O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12	
NCGC00247716-01,0,[C@]12(c3c(C[C@@H]([C@H]1C)N(CC2)CC=C(C)C)ccc(c3)O)C.C(=O)(O)CCC(=O)O	
NCGC00090957-01,0,CCCCCCCC(=O)O	
NCGC00164554-03,0,O1[C@H]([C@@H]1C[C@@H]1[C@H]([C@H]([C@@H](OC1)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)O)O)[C@H]([C@@H](O)C)C	
NCGC00160471-01,0,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)OC(=O)/C(=C/C=C/C(=C/C=C/C=C(/C)\C=C\C=C(/C)\C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)/C)/C	
NCGC00017260-05,0,c12c(c3c([nH]1)cccc3)CCN1[C@H]2C[C@@H]2[C@H](C(=O)OC)[C@H](CC[C@@H]2C1)O	
NCGC00181762-01,0,c1(c(=O)c2c([nH]c1)cc(c(c2)CCCC)OCc1ccccc1)C(=O)OC	
NCGC00095153-01,0,[C@@H]12[C@H](CCCC1)C[C@H](N2C(=O)[C@@H](N[C@@H](CCc1ccccc1)C(=O)OCC)C)C(=O)O	
NCGC00182039-01,0,C1CCN2N([C@@H]1C(=O)O)C(=O)[C@H](CCC2)N[C@H](C(=O)OCC)CCc1ccccc1	
NCGC00183038-01,0,[C@H]1([C@H](C(=O)O[C@@H]([C@]([C@@H]([C@H](C(=O)[C@@H](C[C@]([C@@H]([C@H]1C)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)OC(=O)CCC(=O)OCC)(O)C)C)C)O)(O)C)CC)C)O[C@H]1C[C@]([C@H]([C@@H](O1)C)O)(OC)C	
NCGC00160591-01,0,CCCCCCOC(=O)c1cnccc1	
NCGC00090781-02,0,c1(c(C(=O)OCCCCCCCC)cccc1)C(=O)OCCCCCCCC	
NCGC00160358-01,0,O=C1N2Cc3ccccc3C(=O)N2Cc2ccccc12	
NCGC00160608-01,0,C1(=O)N[C@@H](CC1)C(=O)N[C@H]1C[C@@H]1c1ccccc1	
NCGC00015547-02,0,O=C1CCC(=NN1)c1ccc(cc1)n1ccnc1	
NCGC00159357-02,0,O=C1[C@@](c2ccccc2)(C(=O)NC(=O)N1C)CC	
NCGC00159493-02,0,O=C1C(c2ccccc2)(C(=O)NC(=O)N1)CC	
NCGC00247712-01,0,C1(C(=O)NC(=O)NC1=O)([C@H](CCC)C)CC=C	
NCGC00181032-01,0,c12c(c(=O)[nH]c(=O)[nH]1)[nH]c(=O)[nH]2	
NCGC00096074-01,0,C1(=O)[C@@](CC)([C@@H](C)CCC)C(=O)N=C(O)N1	
NCGC00255949-01,0,N1(NC(=O)[C@H](C1)C)c1ccccc1	
NCGC00163241-01,0,[C@H]12[C@H]3[C@@H]4CC(=O)N5[C@@H]3[C@@]3([C@H](C1)N(CC3)CC2=CCO4)c1c5cccc1	
NCGC00160501-01,0,O=C1CCCC[C@@H]1CN1CCCCC1	
NCGC00164465-01,0,[C@@H]1(C([C@@H]1C=C(C)C)(C)C)C(=O)OCN1C(=O)N(CC1=O)CC#C	
NCGC00160680-01,0,[C@H]12[C@H]([C@@H]3C=C[C@H]1C3)C(=O)NC2=O	
NCGC00015824-07,0,c12n(c(=O)[nH]c(=O)c1[nH]cn2)CCC	
NCGC00013744-02,0,[nH]1cnc2c(c1=O)c(c[nH]2)CN1CCCCC1.N1CCCCC1	
NCGC00160474-01,0,C1(=O)NC(=O)CC[C@]1(C1CCN(Cc2ccccc2)CC1)c1ccccc1	
NCGC00183829-01,0,n12ccccc1ncc2CC(P(=O)(O)O)(P(=O)(O)O)O	
NCGC00095045-01,0,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)N(=O)=O	
NCGC00181118-01,0,S(=O)(=O)(Nc1nc(c(c(n1)C)Br)C)c1ccc(N)cc1	
NCGC00016305-01,0,S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1	
NCGC00160375-01,0,OC(=O)/C=C/C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1	
NCGC00166210-01,0,N[C@@H]1[C@@H](O)[C@H](O)[C@H](CN)O[C@@H]1O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](N)C[C@@H](N)[C@@H]1O.S(=O)(=O)(O)O	
NCGC00016758-01,0,C12(O[C@H](CO1)CNC(=N)N)CCCCC2.C12(O[C@H](CO1)CNC(=N)N)CCCCC2.S(=O)(=O)(O)O	
NCGC00160671-01,0,C\1(=C/NC(=O)N)/NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](CCCN)N)CNC(=O)[C@@H](NC1=O)[C@@H]1NC(=N[C@H](C1)O)N)CO)CO.S(=O)(=O)(O)O	
NCGC00016792-01,0,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CN)O[C@@H]1O[C@H]1[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)[C@H](N)C[C@@H]1N.S(=O)(=O)(O)O	
NCGC00159339-02,0,O1[C@H]([C@H]([C@@H]([C@H]([C@@H]1CO)O)O)NC)O[C@@H]1[C@]([C@@H](O[C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=N)N)O)NC(=N)N)O)O)C)(C=O)O.O1[C@H]([C@H]([C@@H]([C@H]([C@@H]1CO)O)O)NC)O[C@@H]1[C@]([C@@H](O[C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=N)N)O)NC(=N)N)O)O)C)(C=O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O	
NCGC00016869-01,0,C1[C@@]([C@@H]([C@H]([C@H](O1)O[C@H]1[C@@H](C[C@@H]([C@@H](O[C@H]2OC(=CC[C@@H]2N)CN)[C@@H]1O)N)N)O)NC)(O)C.C1[C@@]([C@@H]([C@H]([C@H](O1)O[C@H]1[C@@H](C[C@@H]([C@@H](O[C@H]2OC(=CC[C@@H]2N)CN)[C@@H]1O)N)N)O)NC)(O)C.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O.S(=O)(=O)(O)O	
NCGC00015919-04,0,S(=O)(=O)(C)Nc1ccc([C@@H](O)CNC(C)C)cc1	
NCGC00016774-01,0,S1(=O)(=O)C[C@H](N(/N=C/c2oc(N(=O)=O)cc2)CC1)C	
NCGC00090745-02,0,OB(O)O	
NCGC00181352-01,0,[C@H]12N([C@H](C(S2)(C)C)C(=O)O)C(=O)[C@H]1NC(=O)[C@@H](c1ccc(cc1)O)NC(=O)[C@@H](CC(=O)NC)N	
NCGC00013225-01,0,C(=O)(O)C(=O)CCC(=O)O	
NCGC00159447-05,0,c1(C(=O)O)c(O)cccc1	
NCGC00160350-01,0,s1c(ccc1CCNS(=O)(=O)c1ccccc1)OCC(=O)O	
NCGC00181082-01,0,CBr.OC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	
NCGC00181036-01,0,c1([C@H](O)CCCC)ccccc1	
NCGC00182972-01,0,O[C@](CN1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCCC1.[O-]S(=O)(=O)OC	
NCGC00160423-01,0,c1(ccc(cc1)O)[C@@H](O)CNCCCC	
NCGC00159484-02,0,[C@@H]1(O[C@H]2[C@@H]([C@H]1O)O[C@H](O2)C(Cl)(Cl)Cl)[C@@H](CO)O	
NCGC00166244-01,0,[C@@H]1(O[C@H]2[C@@H]([C@H]1O)O[C@@H](O2)C(Cl)(Cl)Cl)[C@@H](CO)O	
NCGC00167444-01,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)CSc1n(nnn1)C)NC(=O)[C@H](NC(=O)c1c(cc(nc1)C)O)c1ccc(cc1)O	
